sk_local;bairro;endereco;latitude;longitude
4095;PINA;AV ENGENHEIRO DOMINGOS FERREIRA;-8.0956558;-34.8860087
4096;SANTO AMARO;AV CRUZ CABUGA;-8.0389129;-34.8708683
4097;SÃO JOSÉ;AV DANTAS BARRETO;-8.063812;-34.8783638
4098;CAXANGÁ;RUA RIBEIRO PESSOA;-8.0255564;-34.9565917
4099;CASA FORTE;"EST DAS UBAIAS; 170";-8.0293743;-34.9178968
4100;SANTO ANTÔNIO;AV GUARARAPES;-8.0630293;-34.8799925
4101;VASCO DA GAMA;RUA ALTO DO EUCALIPTO XX;-8.0079577;-34.9197865
4102;MADALENA;RUA BENFICA;-8.05751;-34.9063674
4103;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;-8.0518606;-34.8957532
4104;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA XX;-8.1140187;-34.8946327
4105;CORDEIRO;AV CAXANGA;-8.0606;-34.9252796
4106;PAISSANDU;AV ENGENHEIRO ABDIAS DE CARVALHO;-8.062613;-34.8990194
4107;CASA AMARELA;RUA PADRE LEMOS 378;-8.0234954;-34.9184487
4108;VÁRZEA;AV CAXANGA;-8.0432206;-34.9339425
4109;SÃO JOSÉ;AV SUL 1450;-8.077879;-34.8980203
4110;BARRO;AV DR JOSE RUFINO;-8.0870772;-34.9313515
4111;BOA VIAGEM;RUA ANTONIO FALCAO;-8.1139058;-34.8991455
4112;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;-8.1143267;-34.91303
4113;BOA VIAGEM;RUA ERNESTO DE PAULA SANTOS;-8.1244687;-34.901526
4114;ARRUDA;AV BEBERIBE;-8.0275722;-34.8930073
4115;SANTO AMARO;PTE DO LIMOEIRO;-8.0505453;-34.873057
4116;BONGI;AV ENGENHEIRO ABDIAS DE CARVALHO;-8.0607666;-34.924365
4117;CORDEIRO;AV CAXANGA 1921;-8.0486743;-34.9244729
4118;PRADO;AV ENGENHEIRO ABDIAS DE CARVALHO;-8.062783;-34.9329293
4119;AFOGADOS;RUA SAO MIGUEL;-8.0807404;-34.9156344
4120;ENCRUZILHADA;AV BEBERIBE 690;-8.031007;-34.8922811
4121;COELHOS;RUA DOS COELHOS;-8.0665514;-34.8896974
4122;ESTÂNCIA;AV RECIFE;-8.0999557;-34.928112
4123;PINA;AV ANTONIO DE GOES 275;-8.0887515;-34.8837402
4124;CORDEIRO;RUA TOMAZ GONZAGA;-8.048916;-34.9176528
4125;JORDÃO;AV MARIA IRENE XX;-8.1405502;-34.9287128
4126;ROSARINHO;AV NORTE;-8.0344988;-34.8958826
4127;IMBIRIBEIRA;AV PINHEIROS;-8.0904066;-34.9143308
4128;BEBERIBE;ARRUDA;-8.007218;-34.8904699
4129;SAN MARTIN;ARRUDA;-8.0620819;-34.9244884
4130;VÁRZEA;ARRUDA;-8.0463731;-34.9536493
4131;IMBIRIBEIRA;ARRUDA;-8.1045263;-34.9111035
4132;BOA VIAGEM;ARRUDA;-8.139439;-34.9079593
4133;CORDEIRO;ARRUDA;-8.0501709;-34.9323439
4134;PINA;ARRUDA;-8.084922;-34.8870454
4135;MADALENA;ARRUDA;-8.0531473;-34.9068166
4136;CORDEIRO;ARRUDA;-8.0516873;-34.9217927
4137;BOA VIAGEM;ARRUDA;-8.1329934;-34.9124627
4138;BOA VIAGEM;ARRUDA;-8.1323827;-34.902631
4139;ESTÂNCIA;AV DR JOSE RUFINO;-8.0869524;-34.9312113
4140;IPSEP;ARRUDA;-8.1072634;-34.9227691
4141;TORRE;ARRUDA;-8.0534826;-34.9086285
4142;BOA VISTA;ARRUDA;-8.0599314;-34.8856439
4143;JIQUIÁ;ARRUDA;-8.1115651;-34.9123943
4144;HIPÓDROMO;ARRUDA;-8.0325069;-34.8879352
4145;ENCRUZILHADA;AV NORTE 133;-8.0262217;-34.9054474
4146;ARRUDA;ARRUDA;-8.0271367;-34.8967731
4147;BOA VIAGEM;ARRUDA;-8.1001774;-34.8872767
4148;SÃO JOSÉ;C SANTA RITA XX;-8.0699427;-34.8754549
4149;IBURA;RUA RIO XINGU;-8.1177627;-34.9419469
4150;APIPUCOS;RUA DE APIPUCOS;-8.0217345;-34.9320281
4151;BOMBA DO HEMETÉRIO;EST VELHA DE AGUA FRIA 1311;-8.0238725;-34.8971754
4152;TEJIPIÓ;AV DR JOSE RUFINO;-8.0901623;-34.9528661
4153;MADALENA;AV ENGENHEIRO ABDIAS DE CARVALHO;-8.0616988;-34.9075831
4154;ROSARINHO;AV NORTE XX;-8.0357896;-34.8951209
4155;TEJIPIÓ;RUA APRIGIO GUIMARAES;-8.0873129;-34.9629311
4156;BONGI;AV CONSUL VILARES FRAGOSO 374;-8.0670639;-34.9236542
4157;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;-8.056382;-34.8989484
4158;BOA VIAGEM;AV FERNANDO SIMOES BARBOSA;-8.1180973;-34.9008903
4159;DOIS IRMÃOS;RUA MANUEL DE MEDEIROS;-8.0159418;-34.9463645
4160;CAMPO GRANDE;RUA JERONIMO VILELA 77;-8.0313755;-34.8814791
4161;IMBIRIBEIRA;RUA ARQUITETO LUIZ NUNES 1614;-8.0985403;-34.912346
4162;ILHA DO LEITE;AV BEIRA RIO;-8.0619092;-34.9005818
4163;PINA;AV ENGENHEIRO DOMINGOS FERREIRA;-8.1016711;-34.8879164
4164;SANTO AMARO;AV CRUZ CABUGA;-8.0524761;-34.880527
4165;JAQUEIRA;RUA DO FUTURO XX;-8.0343395;-34.9053052
4166;ESTÂNCIA;AV DR JOSE RUFINO XX;-8.0895541;-34.9332833
4167;ILHA DO LEITE;AV FREI MATIAS TEVES -224;-8.0643711;-34.8960248
4168;SÃO JOSÉ;RUA SAO JOAO;-8.0708761;-34.881274
4169;CAMPO GRANDE;AV CORREIA DE BRITO 1051;-8.0230438;-34.8743364
4170;AFOGADOS;AV ENGENHEIRO ABDIAS DE CARVALHO XX;-8.0621961;-34.9096343
4171;NÃO INFORMADO;RUA NOVA DESCOBERTA;-8.0056257;-34.9237642
4172;BOA VIAGEM;RUA JOSE DA SILVA LUCENA 131;-8.1139178;-34.9087304
4173;IPSEP;AV RECIFE 2846;-8.1057624;-34.9273335
4174;CORDEIRO;AV GENERAL SAN MARTIN XX;-8.0554877;-34.9239492
4175;AFOGADOS;RUA SAO MIGUEL;-8.0803022;-34.9101412
4176;CASA AMARELA;AV NORTE;-8.0238752;-34.9124908
4177;ROSARINHO;AV NORTE;-8.0328708;-34.8969153
4178;ENCRUZILHADA;AV NORTE;-8.0379541;-34.8933023
4179;GRAÇAS;RUA DAS CREOULAS 182;-8.0519051;-34.8992059
4180;ALTO JOSÉ DO PINHO;RUA SEVERINO BERNARDINO PEREIRA;-8.0228446;-34.9047822
4181;IPSEP;AV RECIFE;-8.1079253;-34.927068
4182;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;-8.0395184;-34.87886
4183;VÁRZEA;RUA GASTAO VIDIGAL 562;-8.0346967;-34.9612212
4184;TORRE;RUA PROFESSOR TRAJANO DE MENDONCA XX;-8.0426284;-34.9085051
4185;IBURA;AV DOIS RIOS;-8.1200198;-34.9434918
4186;BONGI;RUA DELMIRO GOUVEIA;-8.0636753;-34.9303865
4187;CURADO;AV LIBERDADE;-8.082347;-34.9594268
4188;PINA;AV HERCULANO BANDEIRA;-8.0824107;-34.8910493
4189;SAN MARTIN;RUA VINTE E UM DE ABRIL 2909;-8.0703171;-34.9306065
4190;AFOGADOS;AV ENGENHEIRO ABDIAS DE CARVALHO XX;-8.061965;-34.9091756
4191;CORDEIRO;AV GENERAL SAN MARTIN 413;-8.0536871;-34.9229273
4192;TORRE;PRC PROFESSOR BARRETO CAMPELLO 1238;-8.0473398;-34.9146152
4193;ARRUDA;AV PROFESSOR JOSE DOS ANJOS;-8.0269175;-34.8979814
4194;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;-8.051281;-34.8947507
4195;ROSARINHO;AV NORTE 3388;-8.0315056;-34.8980324
4196;CAMPO GRANDE;EST DE BELEM 190;-8.0362749;-34.889442
4197;PINA;RUA IRENE RAMOS GOMES DE MATTOS 133;-8.1004921;-34.8882571
4198;TORRÕES;AV ENGENHEIRO ABDIAS DE CARVALHO;-8.0632942;-34.9341349
4199;MANGUEIRA;RUA VINTE E UM DE ABRIL;-8.0750992;-34.918391
4200;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;-8.1191223;-34.9136992
4201;SAN MARTIN;AV ENGENHEIRO ABDIAS DE CARVALHO;-8.061811;-34.9204302
4202;MADALENA;RUA JOSE OSORIO 644;-8.0537522;-34.9102861
4203;BONGI;TRV ESTRADA DO BONGI;-8.0657414;-34.9145803
4204;BOA VIAGEM;RUA PADRE CARAPUCEIRO;-8.1167564;-34.9024701
4205;JOANA BEZERRA;AV BEIRA RIO;-8.0455856;-34.8903264
4206;AFOGADOS;RUA SAO MIGUEL;-8.0802637;-34.9087706
4207;TORRE;RUA MARCOS ANDRE;-8.0409951;-34.9086607
4208;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;-8.0585073;-34.8982376
4209;MADALENA;AV CAXANGA XX;-8.055736;-34.9116882
4210;MUSTARDINHA;RUA VINTE E UM DE ABRIL;-8.0726142;-34.924829
4211;ESTÂNCIA;AV ESTANCIA 130;-8.0854839;-34.9307252
4212;SOLEDADE;RUA DO PROGRESSO 269;-8.0585956;-34.8910131
4213;PARNAMIRIM;RUA CONEGO BARATA 291;-8.0321059;-34.9026264
4214;ENCRUZILHADA;AV BEBERIBE 690;-8.0310169;-34.8921101
4215;LINHA DO TIRO;RUA URIEL DE HOLANDA 1359;-8.008135;-34.9080458
4216;CASA AMARELA;AV NORTE 6736;-8.0277635;-34.9032104
4217;TORRÕES;AV BICENTENARIO DA REVOLUCAO FRANCESA 255;-8.0587948;-34.9385633
4218;MANGABEIRA;AV NORTE;-8.0121251;-34.9329722
4219;SAN MARTIN;AV GENERAL SAN MARTIN;-8.0623209;-34.9263632
4220;APIPUCOS;AV DEZESSETE DE AGOSTO;-8.0341536;-34.9215567
4221;ESPINHEIRO;RUA QUARENTA E OITO;-8.0429551;-34.8918808
4222;AREIAS;RUA IPOJUCA 632;-8.0975379;-34.9361634
4223;MACAXEIRA;AV NORTE 8227;-8.0222391;-34.9152803
4224;PINA;AV ANTONIO DE GOES;-8.0865773;-34.8856473
4225;ROSARINHO;AV NORTE XX;-8.0324272;-34.8972023
4226;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES 4799;-8.0965029;-34.9096544
4227;LINHA DO TIRO;RUA ALTO DA SERRINHA 478;-8.0121204;-34.9127906
4228;BARRO;AV DR JOSE RUFINO;-8.0933701;-34.9441785
4229;NOVA DESCOBERTA;RUA NOVA DESCOBERTA;-8.0107014;-34.9244106
4230;CASA FORTE;AV DEZESSETE DE AGOSTO;-8.0347325;-34.9209398
4231;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;-8.0361614;-34.8708254
4232;ÁGUA FRIA;RUA DR EUDES COSTA;-8.018441;-34.8944288
4233;BOA VIAGEM;RUA RIO AZUL 400;-8.1356865;-34.9081175
4234;BEBERIBE;AV CIDADE DE MONTEIRO;-8.0077904;-34.8876858
4235;CASA FORTE;AV DEZESSETE DE AGOSTO;-8.0337472;-34.9223855
4236;SAN MARTIN;AV ENGENHEIRO ABDIAS DE CARVALHO;-8.0614737;-34.9216291
4237;PRADO;AV ENGENHEIRO ABDIAS DE CARVALHO;-8.0615906;-34.9209183
4238;ESPINHEIRO;AV GOVERNADOR AGAMENON MAGALHAES 2978;-8.0481299;-34.8929074
4239;IBURA;RUA JORNALISTA EDSON REGIS 787;-8.1107194;-34.9339116
4240;SANTO AMARO;RUA FREI CASSIMIRO;-8.0463917;-34.8805457
4241;MADALENA;RUA BENFICA;-8.058077;-34.9053508
4242;ARRUDA;ARRUDA;-8.0335865;-34.8917748
4243;IPSEP;ARRUDA;-8.1128769;-34.9242926
4244;CASA AMARELA;ARRUDA;-8.0169484;-34.8919129
4245;SAN MARTIN;ARRUDA;-8.0646366;-34.9270177
4246;BOA VISTA;ARRUDA;-8.0575207;-34.8901916
4247;IPSEP;ARRUDA;-8.1128079;-34.9293566
4248;PAISSANDU;ARRUDA;-8.0650456;-34.8970789
4249;IPSEP;ARRUDA;-8.1063712;-34.9235201
4250;BOA VIAGEM;ARRUDA;-8.1051245;-34.8883516
4251;BOA VIAGEM;ARRUDA;-8.1295257;-34.9008393
4252;JARDIM SÃO PAULO;ARRUDA;-8.0826444;-34.9471162
4253;SANCHO;ARRUDA;-8.0814766;-34.9657025
4254;JORDÃO;ARRUDA;-8.135792;-34.9355364
4255;CAXANGÁ;ARRUDA;-8.0408304;-34.938283
4256;SAN MARTIN;ARRUDA;-8.0712121;-34.9288416
4257;TEJIPIÓ;ARRUDA;-8.0900208;-34.9531431
4258;CASA AMARELA;ARRUDA;-8.0264674;-34.9178553
4259;CORDEIRO;ARRUDA;-8.0471473;-34.9267226
4260;ESPINHEIRO;ARRUDA;-8.0426098;-34.8882812
4261;AFOGADOS;ARRUDA;-8.0773306;-34.9090576
4262;BARRO;ARRUDA;-8.1335988;-34.9083408
4263;FUNDÃO;ARRUDA;-8.0161144;-34.913785
4264;CIDADE UNIVERSITÁRIA;ARRUDA;-8.0412527;-34.9453948
4265;SANTO AMARO;ARRUDA;-8.041491;-34.8726553
4266;CAMPO GRANDE;ARRUDA;-8.0284971;-34.8799315
4267;SANTO AMARO;ARRUDA;-8.046466;-34.8761845
4268;ESTÂNCIA;ARRUDA;-8.0848797;-34.9286827
4269;CAMPO GRANDE;ARRUDA;-8.0349556;-34.8874336
4270;BOA VIAGEM;ARRUDA;-8.1091023;-34.8914301
4271;ENCRUZILHADA;ARRUDA;-8.0407208;-34.8865505
4272;TEJIPIÓ;ARRUDA;-8.0880027;-34.9519321
4273;CABANGA;ARRUDA;-8.0863595;-34.8952925
4274;AFOGADOS;ARRUDA;-8.0701883;-34.9082469
4275;CASA AMARELA;ARRUDA;-8.0315534;-34.9024031
4276;IPSEP;ARRUDA;-8.1145498;-34.9252796
4277;DERBY;ARRUDA;-8.0576163;-34.8985239
4278;SANTO AMARO;ARRUDA;-8.0495083;-34.8784094
4279;SANTO AMARO;ARRUDA;-8.0359117;-34.8701441
4280;CASA AMARELA;ARRUDA;-8.0238008;-34.9195397
4281;ESTÂNCIA;ARRUDA;-8.0875837;-34.9302739
4282;CORDEIRO;ARRUDA;-8.0512491;-34.9304187
4283;JARDIM SÃO PAULO;ARRUDA;-8.0838507;-34.9490467
4284;JORDÃO;ARRUDA;-8.0810086;-34.920797
4285;VÁRZEA;ARRUDA;-8.0358646;-34.9556932
4286;AFOGADOS;RUA SAO MIGUEL;-8.080283;-34.908727
4287;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;-8.0566775;-34.8980927
4288;TEJIPIÓ;AV DR JOSE RUFINO;-8.090704;-34.9562538
4289;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;-8.0424637;-34.8847353
4290;JORDÃO;AV MINISTRO APOLONIO SALES;-8.1346317;-34.946689
4291;BOA VIAGEM;ARRUDA;-8.118161;-34.9062037
4292;IPSEP;ARRUDA;-8.0973905;-34.9286163
4293;GRAÇAS;ARRUDA;-8.0374309;-34.9046052
4294;CORDEIRO;AV CAXANGA;-8.0523765;-34.91776
4295;SAN MARTIN;RUA VINTE E UM DE ABRIL 3010;-8.0701007;-34.9311201
4296;TORRE;RUA TOMAZ GONZAGA 167;-8.0490621;-34.9166925
4297;BEBERIBE;PRC DA CONVENCAO;-8.0026775;-34.8974933
4298;CASA FORTE;AV FLOR DE SANTANA;-8.0355233;-34.9126679
4299;CAMPO GRANDE;EST DE BELEM 1254;-8.0320049;-34.8774236
4300;SÃO JOSÉ;AV CENTRAL;-8.0725452;-34.8918486
4301;CASA FORTE;AV DEZESSETE DE AGOSTO;-8.0358719;-34.9201351
4302;ARRUDA;RUA DESENHISTA EULINO SANTOS 31;-8.0237131;-34.8830616
4303;BOA VIAGEM;AV BOA VIAGEM;-8.1412538;-34.903311
4304;CASA AMARELA;AV NORTE 5944;-8.0211276;-34.9182663
4305;BOA VIAGEM;RUA BRUNO VELOSO;-8.1216262;-34.899057
4306;MADALENA;RUA PADRE ANCHIETA;-8.047215;-34.9066329
4307;BEBERIBE;AV BEBERIBE 466;-8.0330407;-34.8919015
4308;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;-8.1212837;-34.9142075
4309;CASA FORTE;AV DEZESSETE DE AGOSTO;-8.036674;-34.9141391
4310;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;-8.0474062;-34.8917091
4311;BOA VIAGEM;AV BOA VIAGEM;-8.1019526;-34.8854327
4312;CAXANGÁ;AV CAXANGA;-8.0436721;-34.933455
4313;TORRÕES;ARRUDA;-8.0632231;-34.9381039
4314;ESTÂNCIA;ARRUDA;-8.0818292;-34.9331224
4315;BOA VISTA;ARRUDA;-8.0598086;-34.905501
4316;GRAÇAS;ARRUDA;-8.0516355;-34.8966175
4317;CAMPO GRANDE;ARRUDA;-8.0214868;-34.8921557
4318;AREIAS;ARRUDA;-8.0900985;-34.9295282
4319;CABANGA;ARRUDA;-8.0798534;-34.8941392
4320;IMBIRIBEIRA;ARRUDA;-8.1108362;-34.906419
4321;IBURA;ARRUDA;-8.1100463;-34.9366951
4322;COELHOS;ARRUDA;-8.0667811;-34.8898396
4323;SÃO JOSÉ;ARRUDA;-8.0722185;-34.8854086
4324;CORDEIRO;ARRUDA;-8.0452178;-34.9221173
4325;VASCO DA GAMA;ARRUDA;-8.0207305;-34.9218464
4326;NÃO INFORMADO;NÃO INFORMADO;-8.056168;-34.878212
4327;NÃO INFORMADO;NÃO INFORMADO;-8.041022;-34.908704
4328;NÃO INFORMADO;NÃO INFORMADO;-8.012561;-34.931781
4329;NÃO INFORMADO;NÃO INFORMADO;-8.062905;-34.88006
4330;NÃO INFORMADO;NÃO INFORMADO;-8.032831;-34.88436
4331;NÃO INFORMADO;NÃO INFORMADO;-8.014728;-34.929737
4332;NÃO INFORMADO;NÃO INFORMADO;-8.028544;-34.918145
4333;NÃO INFORMADO;NÃO INFORMADO;-8.00693;-34.88694
4334;NÃO INFORMADO;NÃO INFORMADO;-8.100683;-34.928096
4335;NÃO INFORMADO;NÃO INFORMADO;-8.072593;-34.944205
4336;NÃO INFORMADO;NÃO INFORMADO;-8.081951;-34.923069
4337;NÃO INFORMADO;NÃO INFORMADO;-8.032921;-34.9032
4338;NÃO INFORMADO;NÃO INFORMADO;-8.050487;-34.932661
4339;NÃO INFORMADO;NÃO INFORMADO;-8.119085;-34.94281
4340;NÃO INFORMADO;NÃO INFORMADO;-8.049605;-34.954666
4341;NÃO INFORMADO;NÃO INFORMADO;-8.090784;-34.956699
4342;NÃO INFORMADO;NÃO INFORMADO;-8.084793;-34.88716
4343;NÃO INFORMADO;NÃO INFORMADO;-8.076215;-34.9091
4344;NÃO INFORMADO;NÃO INFORMADO;-8.122911;-34.914586
4345;NÃO INFORMADO;NÃO INFORMADO;-8.058937;-34.938283
4346;NÃO INFORMADO;NÃO INFORMADO;-8.069135;-34.917533
4347;NÃO INFORMADO;NÃO INFORMADO;-8.017039;-34.940815
4348;NÃO INFORMADO;NÃO INFORMADO;-8.05126;-34.9198
4349;NÃO INFORMADO;NÃO INFORMADO;-8.058667;-34.90718
4350;NÃO INFORMADO;NÃO INFORMADO;-8.122983;-34.90586
4351;NÃO INFORMADO;NÃO INFORMADO;-8.114274;-34.921436
4352;NÃO INFORMADO;NÃO INFORMADO;-8.087432;-34.907749
4353;NÃO INFORMADO;NÃO INFORMADO;-8.137162;-34.913564
4354;NÃO INFORMADO;NÃO INFORMADO;-8.069969;-34.897473
4355;NÃO INFORMADO;NÃO INFORMADO;-8.075684;-34.92293
4356;NÃO INFORMADO;NÃO INFORMADO;-8.054324;-34.914022
4357;NÃO INFORMADO;NÃO INFORMADO;-8.048227;-34.896733
4358;NÃO INFORMADO;NÃO INFORMADO;-8.087884;-34.907674
4359;NÃO INFORMADO;NÃO INFORMADO;-8.05246;-34.899477
4360;NÃO INFORMADO;NÃO INFORMADO;-8.033128;-34.93081
4361;NÃO INFORMADO;NÃO INFORMADO;-8.037524;-34.896725
4362;NÃO INFORMADO;NÃO INFORMADO;-8.065771;-34.895547
4363;NÃO INFORMADO;NÃO INFORMADO;-8.052452;-34.880508
4364;NÃO INFORMADO;NÃO INFORMADO;-8.066857;-34.896837
4365;NÃO INFORMADO;NÃO INFORMADO;-8.061067;-34.887337
4366;NÃO INFORMADO;NÃO INFORMADO;-8.015727;-34.93993
4367;NÃO INFORMADO;NÃO INFORMADO;-8.088909;-34.929614
4368;NÃO INFORMADO;NÃO INFORMADO;-8.111416;-34.912475
4369;NÃO INFORMADO;NÃO INFORMADO;-8.032151;-34.88135
4370;NÃO INFORMADO;NÃO INFORMADO;-8.064169;-34.897041
4371;NÃO INFORMADO;NÃO INFORMADO;-8.057705;-34.90711
4372;NÃO INFORMADO;NÃO INFORMADO;-8.090279;-34.884585
4373;NÃO INFORMADO;NÃO INFORMADO;-8.047045;-34.877692
4374;NÃO INFORMADO;NÃO INFORMADO;-8.071472;-34.877123
4375;NÃO INFORMADO;NÃO INFORMADO;-8.025819;-34.911622
4376;NÃO INFORMADO;NÃO INFORMADO;-8.114513;-34.913081
4377;NÃO INFORMADO;NÃO INFORMADO;-8.053807;-34.896972
4378;NÃO INFORMADO;NÃO INFORMADO;-8.14226;-34.908585
4379;NÃO INFORMADO;NÃO INFORMADO;-8.02872;-34.95752
4380;NÃO INFORMADO;NÃO INFORMADO;-8.062393;-34.916747
4381;NÃO INFORMADO;NÃO INFORMADO;-8.025548;-34.915382
4382;NÃO INFORMADO;NÃO INFORMADO;-8.038228;-34.943269
4383;NÃO INFORMADO;NÃO INFORMADO;-8.035954;-34.989084
4384;NÃO INFORMADO;NÃO INFORMADO;-8.043576;-34.887573
4385;NÃO INFORMADO;NÃO INFORMADO;-8.0272;-34.904031
4386;NÃO INFORMADO;NÃO INFORMADO;-8.136642;-34.906273
4387;NÃO INFORMADO;NÃO INFORMADO;-8.135495;-34.903248
4388;NÃO INFORMADO;NÃO INFORMADO;-8.062305;-34.874151
4389;NÃO INFORMADO;NÃO INFORMADO;-8.109515;-34.908864
4390;NÃO INFORMADO;NÃO INFORMADO;-8.03626;-34.909833
4391;NÃO INFORMADO;NÃO INFORMADO;-8.031381;-34.955744
4392;NÃO INFORMADO;NÃO INFORMADO;-8.054178;-34.914224
4393;NÃO INFORMADO;NÃO INFORMADO;-8.017219;-34.940775
4394;NÃO INFORMADO;NÃO INFORMADO;-8.024582;-34.916224
4395;NÃO INFORMADO;NÃO INFORMADO;-8.039513;-34.878901
4396;NÃO INFORMADO;NÃO INFORMADO;-8.021044;-34.919668
4397;NÃO INFORMADO;NÃO INFORMADO;-8.047182;-34.906693
4398;NÃO INFORMADO;NÃO INFORMADO;-8.062879;-34.87689
4399;NÃO INFORMADO;NÃO INFORMADO;-8.118427;-34.944463
4400;NÃO INFORMADO;NÃO INFORMADO;-8.071682;-34.877662
4401;NÃO INFORMADO;NÃO INFORMADO;-8.033138;-34.903469
4402;NÃO INFORMADO;NÃO INFORMADO;-8.064477;-34.926985
4403;NÃO INFORMADO;NÃO INFORMADO;-8.120285;-34.919448
4404;NÃO INFORMADO;NÃO INFORMADO;-8.046503;-34.876284
4405;NÃO INFORMADO;NÃO INFORMADO;-8.034817;-34.90814
4406;NÃO INFORMADO;NÃO INFORMADO;-8.062385;-34.873809
4407;NÃO INFORMADO;NÃO INFORMADO;-8.030711;-34.901724
4408;NÃO INFORMADO;NÃO INFORMADO;-8.023918;-34.897202
4409;NÃO INFORMADO;NÃO INFORMADO;-8.118883;-34.896212
4410;NÃO INFORMADO;NÃO INFORMADO;-8.06231;-34.897309
4411;NÃO INFORMADO;NÃO INFORMADO;-8.026659;-34.960245
4412;NÃO INFORMADO;NÃO INFORMADO;-8.071685;-34.909374
4413;NÃO INFORMADO;NÃO INFORMADO;-8.058855;-34.942263
4414;NÃO INFORMADO;NÃO INFORMADO;-8.089546;-34.936196
4415;NÃO INFORMADO;NÃO INFORMADO;-8.094839;-34.913411
4416;NÃO INFORMADO;NÃO INFORMADO;-8.122494;-34.94369
4417;NÃO INFORMADO;NÃO INFORMADO;-8.026664;-34.917102
4418;NÃO INFORMADO;NÃO INFORMADO;-8.008048;-34.88984
4419;NÃO INFORMADO;NÃO INFORMADO;-8.073783;-34.918303
4420;NÃO INFORMADO;NÃO INFORMADO;-8.020741;-34.935775
4421;NÃO INFORMADO;NÃO INFORMADO;-8.027057;-34.893069
4422;NÃO INFORMADO;NÃO INFORMADO;-8.068259;-34.909744
4423;NÃO INFORMADO;NÃO INFORMADO;-8.072975;-34.924078
4424;NÃO INFORMADO;NÃO INFORMADO;-8.039502;-34.940649
4425;NÃO INFORMADO;NÃO INFORMADO;-8.084299;-34.967551
4426;NÃO INFORMADO;NÃO INFORMADO;-8.140826;-34.913135
4427;NÃO INFORMADO;NÃO INFORMADO;-8.088749;-34.908092
4428;NÃO INFORMADO;NÃO INFORMADO;-8.065922;-34.923584
4429;NÃO INFORMADO;NÃO INFORMADO;-8.037431;-34.94457
4430;NÃO INFORMADO;NÃO INFORMADO;-8.061413;-34.92934
4431;NÃO INFORMADO;NÃO INFORMADO;-8.054173;-34.914014
4432;NÃO INFORMADO;NÃO INFORMADO;-8.071326;-34.883338
4433;NÃO INFORMADO;NÃO INFORMADO;-8.129451;-34.89871
4434;NÃO INFORMADO;NÃO INFORMADO;-8.061099;-34.887385
4435;NÃO INFORMADO;NÃO INFORMADO;-8.078103;-34.906933
4436;NÃO INFORMADO;NÃO INFORMADO;-8.116483;-34.898286
4437;NÃO INFORMADO;NÃO INFORMADO;-8.053005;-34.916659
4438;NÃO INFORMADO;NÃO INFORMADO;-8.068944;-34.909852
4439;NÃO INFORMADO;NÃO INFORMADO;-8.120357;-34.91954
4440;NÃO INFORMADO;NÃO INFORMADO;-8.008598;-34.905549
4441;NÃO INFORMADO;NÃO INFORMADO;-8.048482;-34.924826
4442;NÃO INFORMADO;NÃO INFORMADO;-8.051889;-34.921921
4443;NÃO INFORMADO;NÃO INFORMADO;-8.029644;-34.900472
4444;NÃO INFORMADO;NÃO INFORMADO;-8.062459;-34.897309
4445;NÃO INFORMADO;NÃO INFORMADO;-8.11105;-34.891553
4446;NÃO INFORMADO;NÃO INFORMADO;-8.046976;-34.891194
4447;NÃO INFORMADO;NÃO INFORMADO;-8.059947;-34.882198
4448;NÃO INFORMADO;NÃO INFORMADO;-8.060839;-34.883952
4449;NÃO INFORMADO;NÃO INFORMADO;-8.052234;-34.894912
4450;NÃO INFORMADO;NÃO INFORMADO;-8.079328;-34.902076
4451;NÃO INFORMADO;NÃO INFORMADO;-8.058311;-34.886693
4452;NÃO INFORMADO;NÃO INFORMADO;-8.078488;-34.89982
4453;NÃO INFORMADO;NÃO INFORMADO;-8.05451;-34.881924
4454;NÃO INFORMADO;NÃO INFORMADO;-8.034284;-34.921342
4455;NÃO INFORMADO;NÃO INFORMADO;-8.026571;-34.917769
4456;NÃO INFORMADO;NÃO INFORMADO;-8.04896;-34.923941
4457;NÃO INFORMADO;NÃO INFORMADO;-8.091246;-34.950181
4458;NÃO INFORMADO;NÃO INFORMADO;-8.030111;-34.892482
4459;NÃO INFORMADO;NÃO INFORMADO;-8.111825;-34.889968
4460;NÃO INFORMADO;NÃO INFORMADO;-8.051645;-34.921744
4461;NÃO INFORMADO;NÃO INFORMADO;-8.036793;-34.885159
4462;NÃO INFORMADO;NÃO INFORMADO;-8.049871;-34.898023
