sk_tempo;data;hora;ano;mes;dia;fim_de_semana;data_acidente;dia_semana
2794;2016-07-28;09:10;2016;7;28;Não;2016-07-28;Quinta-feira
2795;2016-07-28;09:14;2016;7;28;Não;2016-07-28;Quinta-feira
2796;2016-07-28;15:18;2016;7;28;Não;2016-07-28;Quinta-feira
2797;2016-07-29;08:36;2016;7;29;Não;2016-07-29;Sexta-feira
2798;2016-07-29;09:50;2016;7;29;Não;2016-07-29;Sexta-feira
2799;2016-07-29;16:55;2016;7;29;Não;2016-07-29;Sexta-feira
2800;2016-07-29;19:15;2016;7;29;Não;2016-07-29;Sexta-feira
2801;2016-07-30;10:39;2016;7;30;Sim;2016-07-30;Sábado
2802;2016-07-30;11:11;2016;7;30;Sim;2016-07-30;Sábado
2803;2016-07-30;13:37;2016;7;30;Sim;2016-07-30;Sábado
2804;2016-07-30;14:55;2016;7;30;Sim;2016-07-30;Sábado
2805;2016-07-30;14:58;2016;7;30;Sim;2016-07-30;Sábado
2806;2016-07-30;15:43;2016;7;30;Sim;2016-07-30;Sábado
2807;2016-07-30;17:36;2016;7;30;Sim;2016-07-30;Sábado
2808;2016-07-30;19:31;2016;7;30;Sim;2016-07-30;Sábado
2809;2016-07-30;21:51;2016;7;30;Sim;2016-07-30;Sábado
2810;2016-07-31;04:02;2016;7;31;Sim;2016-07-31;Domingo
2811;2016-07-31;07:43;2016;7;31;Sim;2016-07-31;Domingo
2812;2016-07-31;12:17;2016;7;31;Sim;2016-07-31;Domingo
2813;2016-07-31;19:33;2016;7;31;Sim;2016-07-31;Domingo
2814;2016-07-03;06:26;2016;7;3;Sim;2016-07-03;Domingo
2815;2016-07-10;14:41;2016;7;10;Sim;2016-07-10;Domingo
2816;2016-07-13;18:23;2016;7;13;Não;2016-07-13;Quarta-feira
2817;2016-07-13;21:38;2016;7;13;Não;2016-07-13;Quarta-feira
2818;2016-07-18;12:25;2016;7;18;Não;2016-07-18;Segunda-feira
2819;2016-07-23;10:14;2016;7;23;Sim;2016-07-23;Sábado
2820;2016-07-24;09:31;2016;7;24;Sim;2016-07-24;Domingo
2821;2016-07-24;10:48;2016;7;24;Sim;2016-07-24;Domingo
2822;2016-07-01;12:43;2016;7;1;Não;2016-07-01;Sexta-feira
2823;2016-07-01;13:33;2016;7;1;Não;2016-07-01;Sexta-feira
2824;2016-07-01;15:37;2016;7;1;Não;2016-07-01;Sexta-feira
2825;2016-07-03;14:32;2016;7;3;Sim;2016-07-03;Domingo
2826;2016-07-03;16:06;2016;7;3;Sim;2016-07-03;Domingo
2827;2016-07-04;20:13;2016;7;4;Não;2016-07-04;Segunda-feira
2828;2016-07-05;18:59;2016;7;5;Não;2016-07-05;Terça-feira
2829;2016-07-07;07:41;2016;7;7;Não;2016-07-07;Quinta-feira
2830;2016-07-10;13:41;2016;7;10;Sim;2016-07-10;Domingo
2831;2016-07-10;14:57;2016;7;10;Sim;2016-07-10;Domingo
2832;2016-07-11;15:19;2016;7;11;Não;2016-07-11;Segunda-feira
2833;2016-07-11;15:44;2016;7;11;Não;2016-07-11;Segunda-feira
2834;2016-07-13;18:29;2016;7;13;Não;2016-07-13;Quarta-feira
2835;2016-07-16;15:06;2016;7;16;Sim;2016-07-16;Sábado
2836;2016-07-16;16:21;2016;7;16;Sim;2016-07-16;Sábado
2837;2016-07-18;15:00;2016;7;18;Não;2016-07-18;Segunda-feira
2838;2016-07-19;19:29;2016;7;19;Não;2016-07-19;Terça-feira
2839;2016-07-19;21:57;2016;7;19;Não;2016-07-19;Terça-feira
2840;2016-07-20;17:26;2016;7;20;Não;2016-07-20;Quarta-feira
2841;2016-07-22;09:00;2016;7;22;Não;2016-07-22;Sexta-feira
2842;2016-07-22;12:51;2016;7;22;Não;2016-07-22;Sexta-feira
2843;2016-07-22;13:44;2016;7;22;Não;2016-07-22;Sexta-feira
2844;2016-07-22;15:45;2016;7;22;Não;2016-07-22;Sexta-feira
2845;2016-07-23;19:29;2016;7;23;Sim;2016-07-23;Sábado
2846;2016-07-24;20:51;2016;7;24;Sim;2016-07-24;Domingo
2847;2016-07-25;08:32;2016;7;25;Não;2016-07-25;Segunda-feira
2848;2016-07-25;17:53;2016;7;25;Não;2016-07-25;Segunda-feira
2849;2016-07-26;14:00;2016;7;26;Não;2016-07-26;Terça-feira
2850;2016-07-27;17:02;2016;7;27;Não;2016-07-27;Quarta-feira
2851;2016-07-27;18:27;2016;7;27;Não;2016-07-27;Quarta-feira
2852;2016-07-28;14:02;2016;7;28;Não;2016-07-28;Quinta-feira
2853;2016-07-31;21:17;2016;7;31;Sim;2016-07-31;Domingo
2854;2015-01-02;;2015;1;2;Não;2015-01-02;Sexta-feira
2855;2015-01-03;;2015;1;3;Sim;2015-01-03;Sábado
2856;2015-01-04;;2015;1;4;Sim;2015-01-04;Domingo
2857;2015-01-05;;2015;1;5;Não;2015-01-05;Segunda-feira
2858;2015-01-06;;2015;1;6;Não;2015-01-06;Terça-feira
2859;2015-01-07;;2015;1;7;Não;2015-01-07;Quarta-feira
2860;2015-01-08;;2015;1;8;Não;2015-01-08;Quinta-feira
2861;2015-01-09;;2015;1;9;Não;2015-01-09;Sexta-feira
2862;2015-01-12;;2015;1;12;Não;2015-01-12;Segunda-feira
2863;2015-01-13;;2015;1;13;Não;2015-01-13;Terça-feira
2864;2015-01-14;;2015;1;14;Não;2015-01-14;Quarta-feira
2865;2015-01-15;;2015;1;15;Não;2015-01-15;Quinta-feira
2866;2015-01-16;;2015;1;16;Não;2015-01-16;Sexta-feira
2867;2015-01-17;;2015;1;17;Sim;2015-01-17;Sábado
2868;2015-01-18;;2015;1;18;Sim;2015-01-18;Domingo
2869;2015-01-19;;2015;1;19;Não;2015-01-19;Segunda-feira
2870;2015-01-20;;2015;1;20;Não;2015-01-20;Terça-feira
2871;2015-01-21;;2015;1;21;Não;2015-01-21;Quarta-feira
2872;2015-01-22;;2015;1;22;Não;2015-01-22;Quinta-feira
2873;2015-01-23;;2015;1;23;Não;2015-01-23;Sexta-feira
2874;2015-01-24;;2015;1;24;Sim;2015-01-24;Sábado
2875;2015-01-25;;2015;1;25;Sim;2015-01-25;Domingo
2876;2015-01-26;;2015;1;26;Não;2015-01-26;Segunda-feira
2877;2015-01-27;;2015;1;27;Não;2015-01-27;Terça-feira
2878;2015-01-28;;2015;1;28;Não;2015-01-28;Quarta-feira
2879;2015-01-29;;2015;1;29;Não;2015-01-29;Quinta-feira
2880;2015-01-30;;2015;1;30;Não;2015-01-30;Sexta-feira
2881;2015-01-31;;2015;1;31;Sim;2015-01-31;Sábado
2882;2015-01-10;;2015;1;10;Sim;2015-01-10;Sábado
2883;2015-01-11;;2015;1;11;Sim;2015-01-11;Domingo
2884;2015-01-01;;2015;1;1;Não;2015-01-01;Quinta-feira
2885;2015-02-01;;2015;2;1;Sim;2015-02-01;Domingo
2886;2015-02-02;;2015;2;2;Não;2015-02-02;Segunda-feira
2887;2015-02-03;;2015;2;3;Não;2015-02-03;Terça-feira
2888;2015-02-04;;2015;2;4;Não;2015-02-04;Quarta-feira
2889;2015-02-05;;2015;2;5;Não;2015-02-05;Quinta-feira
2890;2015-02-06;;2015;2;6;Não;2015-02-06;Sexta-feira
2891;2015-02-07;;2015;2;7;Sim;2015-02-07;Sábado
2892;2015-02-08;;2015;2;8;Sim;2015-02-08;Domingo
2893;2015-02-09;;2015;2;9;Não;2015-02-09;Segunda-feira
2894;2015-02-10;;2015;2;10;Não;2015-02-10;Terça-feira
2895;2015-02-11;;2015;2;11;Não;2015-02-11;Quarta-feira
2896;2015-02-12;;2015;2;12;Não;2015-02-12;Quinta-feira
2897;2015-02-13;;2015;2;13;Não;2015-02-13;Sexta-feira
2898;2015-02-14;;2015;2;14;Sim;2015-02-14;Sábado
2899;2015-02-15;;2015;2;15;Sim;2015-02-15;Domingo
2900;2015-02-16;;2015;2;16;Não;2015-02-16;Segunda-feira
2901;2015-02-18;;2015;2;18;Não;2015-02-18;Quarta-feira
2902;2015-09-18;;2015;9;18;Não;2015-09-18;Sexta-feira
2903;2015-02-19;;2015;2;19;Não;2015-02-19;Quinta-feira
2904;2015-02-20;;2015;2;20;Não;2015-02-20;Sexta-feira
2905;2015-02-21;;2015;2;21;Sim;2015-02-21;Sábado
2906;2015-02-22;;2015;2;22;Sim;2015-02-22;Domingo
2907;2015-02-23;;2015;2;23;Não;2015-02-23;Segunda-feira
2908;2015-02-24;;2015;2;24;Não;2015-02-24;Terça-feira
2909;2015-02-25;;2015;2;25;Não;2015-02-25;Quarta-feira
2910;2014-02-25;;2014;2;25;Não;2014-02-25;Terça-feira
2911;2015-02-26;;2015;2;26;Não;2015-02-26;Quinta-feira
2912;2015-02-27;;2015;2;27;Não;2015-02-27;Sexta-feira
2913;2015-02-28;;2015;2;28;Sim;2015-02-28;Sábado
2914;2015-02-17;;2015;2;17;Não;2015-02-17;Terça-feira
2915;2015-03-01;;2015;3;1;Sim;2015-03-01;Domingo
2916;2015-03-02;;2015;3;2;Não;2015-03-02;Segunda-feira
2917;2015-03-03;;2015;3;3;Não;2015-03-03;Terça-feira
2918;2015-03-04;;2015;3;4;Não;2015-03-04;Quarta-feira
2919;2015-03-05;;2015;3;5;Não;2015-03-05;Quinta-feira
2920;2015-03-06;;2015;3;6;Não;2015-03-06;Sexta-feira
2921;2015-03-08;;2015;3;8;Sim;2015-03-08;Domingo
2922;2015-03-09;;2015;3;9;Não;2015-03-09;Segunda-feira
2923;2015-03-10;;2015;3;10;Não;2015-03-10;Terça-feira
2924;2015-03-11;;2015;3;11;Não;2015-03-11;Quarta-feira
2925;2015-03-13;;2015;3;13;Não;2015-03-13;Sexta-feira
2926;2015-03-14;;2015;3;14;Sim;2015-03-14;Sábado
2927;2015-03-15;;2015;3;15;Sim;2015-03-15;Domingo
2928;2015-03-16;;2015;3;16;Não;2015-03-16;Segunda-feira
2929;2015-03-18;;2015;3;18;Não;2015-03-18;Quarta-feira
2930;2015-03-19;;2015;3;19;Não;2015-03-19;Quinta-feira
2931;2015-03-21;;2015;3;21;Sim;2015-03-21;Sábado
2932;2015-03-22;;2015;3;22;Sim;2015-03-22;Domingo
2933;2015-03-23;;2015;3;23;Não;2015-03-23;Segunda-feira
2934;2015-03-24;;2015;3;24;Não;2015-03-24;Terça-feira
2935;2015-03-25;;2015;3;25;Não;2015-03-25;Quarta-feira
2936;2015-03-26;;2015;3;26;Não;2015-03-26;Quinta-feira
2937;2015-03-27;;2015;3;27;Não;2015-03-27;Sexta-feira
2938;2015-03-28;;2015;3;28;Sim;2015-03-28;Sábado
2939;2015-03-29;;2015;3;29;Sim;2015-03-29;Domingo
2940;2015-03-30;;2015;3;30;Não;2015-03-30;Segunda-feira
2941;2015-03-31;;2015;3;31;Não;2015-03-31;Terça-feira
2942;2015-03-20;;2015;3;20;Não;2015-03-20;Sexta-feira
2943;2015-03-07;;2015;3;7;Sim;2015-03-07;Sábado
2944;2015-03-17;;2015;3;17;Não;2015-03-17;Terça-feira
2945;2015-03-12;;2015;3;12;Não;2015-03-12;Quinta-feira
2946;2015-04-01;;2015;4;1;Não;2015-04-01;Quarta-feira
2947;2015-04-05;;2015;4;5;Sim;2015-04-05;Domingo
2948;2015-04-08;;2015;4;8;Não;2015-04-08;Quarta-feira
2949;2015-04-10;;2015;4;10;Não;2015-04-10;Sexta-feira
2950;2015-04-11;;2015;4;11;Sim;2015-04-11;Sábado
2951;2015-04-17;;2015;4;17;Não;2015-04-17;Sexta-feira
2952;2015-04-18;;2015;4;18;Sim;2015-04-18;Sábado
2953;2015-04-19;;2015;4;19;Sim;2015-04-19;Domingo
2954;2015-04-21;;2015;4;21;Não;2015-04-21;Terça-feira
2955;2015-04-27;;2015;4;27;Não;2015-04-27;Segunda-feira
2956;2015-04-28;;2015;4;28;Não;2015-04-28;Terça-feira
2957;2015-04-02;;2015;4;2;Não;2015-04-02;Quinta-feira
2958;2015-04-04;;2015;4;4;Sim;2015-04-04;Sábado
2959;2015-04-07;;2015;4;7;Não;2015-04-07;Terça-feira
2960;2015-04-12;;2015;4;12;Sim;2015-04-12;Domingo
2961;2015-04-14;;2015;4;14;Não;2015-04-14;Terça-feira
2962;2015-04-25;;2015;4;25;Sim;2015-04-25;Sábado
2963;2015-04-06;;2015;4;6;Não;2015-04-06;Segunda-feira
2964;2015-04-13;;2015;4;13;Não;2015-04-13;Segunda-feira
2965;2015-04-16;;2015;4;16;Não;2015-04-16;Quinta-feira
2966;2015-04-20;;2015;4;20;Não;2015-04-20;Segunda-feira
2967;2015-04-23;;2015;4;23;Não;2015-04-23;Quinta-feira
2968;2015-04-24;;2015;4;24;Não;2015-04-24;Sexta-feira
2969;2015-04-03;;2015;4;3;Não;2015-04-03;Sexta-feira
2970;2015-04-09;;2015;4;9;Não;2015-04-09;Quinta-feira
2971;2015-04-15;;2015;4;15;Não;2015-04-15;Quarta-feira
2972;2015-04-22;;2015;4;22;Não;2015-04-22;Quarta-feira
2973;2015-04-26;;2015;4;26;Sim;2015-04-26;Domingo
2974;2015-04-29;;2015;4;29;Não;2015-04-29;Quarta-feira
2975;2015-04-30;;2015;4;30;Não;2015-04-30;Quinta-feira
2976;2015-05-02;;2015;5;2;Sim;2015-05-02;Sábado
2977;2015-05-10;;2015;5;10;Sim;2015-05-10;Domingo
2978;2015-05-11;;2015;5;11;Não;2015-05-11;Segunda-feira
2979;2015-05-12;;2015;5;12;Não;2015-05-12;Terça-feira
2980;2015-05-16;;2015;5;16;Sim;2015-05-16;Sábado
2981;2015-05-17;;2015;5;17;Sim;2015-05-17;Domingo
2982;2015-05-20;;2015;5;20;Não;2015-05-20;Quarta-feira
2983;2015-05-23;;2015;5;23;Sim;2015-05-23;Sábado
2984;2015-05-08;;2015;5;8;Não;2015-05-08;Sexta-feira
2985;2015-05-09;;2015;5;9;Sim;2015-05-09;Sábado
2986;2015-05-18;;2015;5;18;Não;2015-05-18;Segunda-feira
2987;2015-05-22;;2015;5;22;Não;2015-05-22;Sexta-feira
2988;2015-05-03;;2015;5;3;Sim;2015-05-03;Domingo
2989;2015-05-05;;2015;5;5;Não;2015-05-05;Terça-feira
2990;2015-05-21;;2015;5;21;Não;2015-05-21;Quinta-feira
2991;2015-05-25;;2015;5;25;Não;2015-05-25;Segunda-feira
2992;2015-05-01;;2015;5;1;Não;2015-05-01;Sexta-feira
2993;2015-05-04;;2015;5;4;Não;2015-05-04;Segunda-feira
2994;2015-05-06;;2015;5;6;Não;2015-05-06;Quarta-feira
2995;2015-05-07;;2015;5;7;Não;2015-05-07;Quinta-feira
2996;2015-05-13;;2015;5;13;Não;2015-05-13;Quarta-feira
2997;2015-05-14;;2015;5;14;Não;2015-05-14;Quinta-feira
2998;2015-05-15;;2015;5;15;Não;2015-05-15;Sexta-feira
2999;2015-05-24;;2015;5;24;Sim;2015-05-24;Domingo
