sk_tempo,data_acidente,ano,mes,dia,hora_acidente,dia_semana,fim_de_semana
931,2015-08-25,2015,8,25,13:55:00,Terça-feira,Não
932,2015-08-25,2015,8,25,16:30:00,Terça-feira,Não
933,2015-08-25,2015,8,25,18:54:00,Terça-feira,Não
934,2015-08-25,2015,8,25,23:06:00,Terça-feira,Não
935,2015-08-26,2015,8,26,07:29:00,Quarta-feira,Não
936,2015-08-26,2015,8,26,08:52:00,Quarta-feira,Não
937,2015-08-26,2015,8,26,09:05:00,Quarta-feira,Não
938,2015-08-26,2015,8,26,14:52:00,Quarta-feira,Não
939,2015-08-26,2015,8,26,15:06:00,Quarta-feira,Não
940,2015-08-26,2015,8,26,20:58:00,Quarta-feira,Não
941,2015-08-27,2015,8,27,06:54:00,Quinta-feira,Não
942,2015-08-27,2015,8,27,09:17:00,Quinta-feira,Não
943,2015-08-27,2015,8,27,11:17:00,Quinta-feira,Não
944,2015-08-27,2015,8,27,13:20:00,Quinta-feira,Não
945,2015-08-27,2015,8,27,22:16:00,Quinta-feira,Não
946,2015-08-28,2015,8,28,06:59:00,Sexta-feira,Não
947,2015-08-28,2015,8,28,07:53:00,Sexta-feira,Não
948,2015-08-28,2015,8,28,08:00:00,Sexta-feira,Não
949,2015-08-28,2015,8,28,11:17:00,Sexta-feira,Não
950,2015-08-28,2015,8,28,14:33:00,Sexta-feira,Não
951,2015-08-28,2015,8,28,14:37:00,Sexta-feira,Não
952,2015-08-28,2015,8,28,14:44:00,Sexta-feira,Não
953,2015-08-28,2015,8,28,15:57:00,Sexta-feira,Não
954,2015-08-28,2015,8,28,21:02:00,Sexta-feira,Não
955,2015-08-28,2015,8,28,23:59:00,Sexta-feira,Não
956,2015-08-29,2015,8,29,08:45:00,Sábado,Sim
957,2015-08-29,2015,8,29,12:29:00,Sábado,Sim
958,2015-08-29,2015,8,29,15:25:00,Sábado,Sim
959,2015-08-29,2015,8,29,15:33:00,Sábado,Sim
960,2015-08-30,2015,8,30,08:59:00,Domingo,Sim
961,2015-08-30,2015,8,30,15:27:00,Domingo,Sim
962,2015-08-30,2015,8,30,16:23:00,Domingo,Sim
963,2015-08-30,2015,8,30,17:19:00,Domingo,Sim
964,2015-08-30,2015,8,30,18:51:00,Domingo,Sim
965,2015-08-31,2015,8,31,08:32:00,Segunda-feira,Não
966,2015-08-31,2015,8,31,09:41:00,Segunda-feira,Não
967,2015-08-31,2015,8,31,09:47:00,Segunda-feira,Não
968,2015-08-31,2015,8,31,09:58:00,Segunda-feira,Não
969,2015-08-31,2015,8,31,18:20:00,Segunda-feira,Não
970,2015-09-01,2015,9,1,09:09:00,Terça-feira,Não
971,2015-09-01,2015,9,1,09:47:00,Terça-feira,Não
972,2015-09-01,2015,9,1,10:06:00,Terça-feira,Não
973,2015-09-01,2015,9,1,12:29:00,Terça-feira,Não
974,2015-09-01,2015,9,1,22:10:00,Terça-feira,Não
975,2015-09-01,2015,9,1,22:20:00,Terça-feira,Não
976,2015-09-01,2015,9,1,22:55:00,Terça-feira,Não
977,2015-09-02,2015,9,2,06:24:00,Quarta-feira,Não
978,2015-09-02,2015,9,2,10:51:00,Quarta-feira,Não
979,2015-09-02,2015,9,2,14:36:00,Quarta-feira,Não
980,2015-09-02,2015,9,2,14:58:00,Quarta-feira,Não
981,2015-09-02,2015,9,2,18:16:00,Quarta-feira,Não
982,2015-09-02,2015,9,2,19:32:00,Quarta-feira,Não
983,2015-09-02,2015,9,2,20:10:00,Quarta-feira,Não
984,2015-09-03,2015,9,3,07:24:00,Quinta-feira,Não
985,2015-09-03,2015,9,3,07:27:00,Quinta-feira,Não
986,2015-09-03,2015,9,3,08:00:00,Quinta-feira,Não
987,2015-09-03,2015,9,3,09:06:00,Quinta-feira,Não
988,2015-09-03,2015,9,3,10:28:00,Quinta-feira,Não
989,2015-09-03,2015,9,3,14:33:00,Quinta-feira,Não
990,2015-09-03,2015,9,3,20:48:00,Quinta-feira,Não
991,2015-09-03,2015,9,3,21:51:00,Quinta-feira,Não
992,2015-09-04,2015,9,4,08:58:00,Sexta-feira,Não
993,2015-09-04,2015,9,4,12:52:00,Sexta-feira,Não
994,2015-09-04,2015,9,4,12:56:00,Sexta-feira,Não
995,2015-09-04,2015,9,4,18:54:00,Sexta-feira,Não
996,2015-09-05,2015,9,5,11:20:00,Sábado,Sim
997,2015-09-05,2015,9,5,12:08:00,Sábado,Sim
998,2015-09-05,2015,9,5,13:39:00,Sábado,Sim
999,2015-09-05,2015,9,5,13:40:00,Sábado,Sim
1000,2015-09-05,2015,9,5,14:43:00,Sábado,Sim
1001,2015-09-05,2015,9,5,19:54:00,Sábado,Sim
1002,2015-09-05,2015,9,5,21:26:00,Sábado,Sim
1003,2015-09-05,2015,9,5,22:08:00,Sábado,Sim
1004,2015-09-05,2015,9,5,22:26:00,Sábado,Sim
1005,2015-09-06,2015,9,6,04:06:00,Domingo,Sim
1006,2015-09-06,2015,9,6,12:35:00,Domingo,Sim
1007,2015-09-06,2015,9,6,15:27:00,Domingo,Sim
1008,2015-09-06,2015,9,6,18:52:00,Domingo,Sim
1009,2015-09-06,2015,9,6,20:46:00,Domingo,Sim
1010,2015-09-06,2015,9,6,21:10:00,Domingo,Sim
1011,2015-09-06,2015,9,6,23:59:00,Domingo,Sim
1012,2015-09-07,2015,9,7,04:38:00,Segunda-feira,Não
1013,2015-09-07,2015,9,7,12:58:00,Segunda-feira,Não
1014,2015-09-07,2015,9,7,13:14:00,Segunda-feira,Não
1015,2015-09-08,2015,9,8,07:26:00,Terça-feira,Não
1016,2015-09-08,2015,9,8,08:32:00,Terça-feira,Não
1017,2015-09-08,2015,9,8,08:58:00,Terça-feira,Não
1018,2015-09-08,2015,9,8,11:57:00,Terça-feira,Não
1019,2015-09-08,2015,9,8,12:06:00,Terça-feira,Não
1020,2015-09-08,2015,9,8,17:15:00,Terça-feira,Não
1021,2015-09-08,2015,9,8,17:41:00,Terça-feira,Não
1022,2015-09-08,2015,9,8,21:29:00,Terça-feira,Não
1023,2015-09-09,2015,9,9,02:03:00,Quarta-feira,Não
1024,2015-09-09,2015,9,9,09:20:00,Quarta-feira,Não
1025,2015-09-09,2015,9,9,09:35:00,Quarta-feira,Não
1026,2015-09-09,2015,9,9,16:01:00,Quarta-feira,Não
1027,2015-09-09,2015,9,9,21:40:00,Quarta-feira,Não
1028,2015-09-09,2015,9,9,22:43:00,Quarta-feira,Não
1029,2015-09-10,2015,9,10,07:15:00,Quinta-feira,Não
1030,2015-09-10,2015,9,10,11:04:00,Quinta-feira,Não
1031,2015-09-10,2015,9,10,14:25:00,Quinta-feira,Não
1032,2015-09-10,2015,9,10,23:41:00,Quinta-feira,Não
1033,2015-09-11,2015,9,11,07:37:00,Sexta-feira,Não
1034,2015-09-11,2015,9,11,09:00:00,Sexta-feira,Não
1035,2015-09-11,2015,9,11,09:07:00,Sexta-feira,Não
1036,2015-09-11,2015,9,11,09:10:00,Sexta-feira,Não
1037,2015-09-11,2015,9,11,12:41:00,Sexta-feira,Não
1038,2015-09-11,2015,9,11,16:56:00,Sexta-feira,Não
1039,2015-09-11,2015,9,11,19:15:00,Sexta-feira,Não
1040,2015-09-11,2015,9,11,19:41:00,Sexta-feira,Não
1041,2015-09-11,2015,9,11,21:11:00,Sexta-feira,Não
1042,2015-09-12,2015,9,12,01:42:00,Sábado,Sim
1043,2015-09-12,2015,9,12,10:27:00,Sábado,Sim
1044,2015-09-12,2015,9,12,18:02:00,Sábado,Sim
1045,2015-09-13,2015,9,13,14:04:00,Domingo,Sim
1046,2015-09-13,2015,9,13,16:15:00,Domingo,Sim
1047,2015-09-13,2015,9,13,22:03:00,Domingo,Sim
1048,2015-09-14,2015,9,14,12:38:00,Segunda-feira,Não
1049,2015-09-14,2015,9,14,13:33:00,Segunda-feira,Não
1050,2015-09-14,2015,9,14,15:40:00,Segunda-feira,Não
1051,2015-09-14,2015,9,14,18:34:00,Segunda-feira,Não
1052,2015-09-14,2015,9,14,18:43:00,Segunda-feira,Não
1053,2015-09-14,2015,9,14,18:59:00,Segunda-feira,Não
1054,2015-09-14,2015,9,14,20:01:00,Segunda-feira,Não
1055,2015-09-14,2015,9,14,21:58:00,Segunda-feira,Não
1056,2015-09-15,2015,9,15,08:03:00,Terça-feira,Não
1057,2015-09-15,2015,9,15,08:15:00,Terça-feira,Não
1058,2015-09-15,2015,9,15,09:05:00,Terça-feira,Não
1059,2015-09-15,2015,9,15,10:59:00,Terça-feira,Não
1060,2015-09-15,2015,9,15,11:19:00,Terça-feira,Não
1061,2015-09-15,2015,9,15,12:27:00,Terça-feira,Não
1062,2015-09-15,2015,9,15,13:30:00,Terça-feira,Não
1063,2015-09-15,2015,9,15,13:49:00,Terça-feira,Não
1064,2015-09-15,2015,9,15,14:30:00,Terça-feira,Não
1065,2015-09-15,2015,9,15,14:43:00,Terça-feira,Não
1066,2015-09-15,2015,9,15,15:48:00,Terça-feira,Não
1067,2015-09-15,2015,9,15,16:31:00,Terça-feira,Não
1068,2015-09-15,2015,9,15,16:57:00,Terça-feira,Não
1069,2015-09-15,2015,9,15,17:58:00,Terça-feira,Não
1070,2015-09-15,2015,9,15,20:08:00,Terça-feira,Não
1071,2015-09-15,2015,9,15,21:25:00,Terça-feira,Não
1072,2015-09-15,2015,9,15,22:06:00,Terça-feira,Não
1073,2015-09-15,2015,9,15,22:28:00,Terça-feira,Não
1074,2015-09-16,2015,9,16,06:29:00,Quarta-feira,Não
1075,2015-09-16,2015,9,16,10:43:00,Quarta-feira,Não
1076,2015-09-16,2015,9,16,13:00:00,Quarta-feira,Não
1077,2015-09-16,2015,9,16,14:34:00,Quarta-feira,Não
1078,2015-09-16,2015,9,16,15:55:00,Quarta-feira,Não
1079,2015-09-16,2015,9,16,16:52:00,Quarta-feira,Não
1080,2015-09-16,2015,9,16,18:15:00,Quarta-feira,Não
1081,2015-09-16,2015,9,16,21:57:00,Quarta-feira,Não
1082,2015-09-17,2015,9,17,00:00:00,Quinta-feira,Não
1083,2015-09-17,2015,9,17,08:00:00,Quinta-feira,Não
1084,2015-09-17,2015,9,17,08:39:00,Quinta-feira,Não
1085,2015-09-17,2015,9,17,09:10:00,Quinta-feira,Não
1086,2015-09-17,2015,9,17,10:07:00,Quinta-feira,Não
1087,2015-09-17,2015,9,17,12:04:00,Quinta-feira,Não
1088,2015-09-17,2015,9,17,12:57:00,Quinta-feira,Não
1089,2015-09-17,2015,9,17,21:22:00,Quinta-feira,Não
1090,2015-09-18,2015,9,18,00:40:00,Sexta-feira,Não
1091,2015-09-18,2015,9,18,00:45:00,Sexta-feira,Não
1092,2015-09-18,2015,9,18,09:23:00,Sexta-feira,Não
1093,2015-09-18,2015,9,18,11:57:00,Sexta-feira,Não
1094,2015-09-18,2015,9,18,12:41:00,Sexta-feira,Não
1095,2015-09-18,2015,9,18,12:48:00,Sexta-feira,Não
1096,2015-09-18,2015,9,18,,Sexta-feira,Não
1097,2015-09-19,2015,9,19,07:18:00,Sábado,Sim
1098,2015-09-19,2015,9,19,08:34:00,Sábado,Sim
1099,2015-09-19,2015,9,19,10:08:00,Sábado,Sim
1100,2015-09-19,2015,9,19,13:00:00,Sábado,Sim
1101,2015-09-19,2015,9,19,14:04:00,Sábado,Sim
1102,2015-09-19,2015,9,19,17:31:00,Sábado,Sim
1103,2015-09-20,2015,9,20,05:49:00,Domingo,Sim
1104,2015-09-20,2015,9,20,07:02:00,Domingo,Sim
1105,2015-09-20,2015,9,20,07:04:00,Domingo,Sim
1106,2015-09-20,2015,9,20,12:44:00,Domingo,Sim
1107,2015-09-20,2015,9,20,21:42:00,Domingo,Sim
1108,2015-09-21,2015,9,21,10:35:00,Segunda-feira,Não
1109,2015-09-21,2015,9,21,10:38:00,Segunda-feira,Não
1110,2015-09-21,2015,9,21,12:15:00,Segunda-feira,Não
1111,2015-09-21,2015,9,21,12:17:00,Segunda-feira,Não
1112,2015-09-21,2015,9,21,23:16:00,Segunda-feira,Não
1113,2015-09-22,2015,9,22,06:02:00,Terça-feira,Não
1114,2015-09-22,2015,9,22,16:55:00,Terça-feira,Não
1115,2015-09-22,2015,9,22,18:21:00,Terça-feira,Não
1116,2015-09-22,2015,9,22,19:07:00,Terça-feira,Não
1117,2015-09-22,2015,9,22,19:53:00,Terça-feira,Não
1118,2015-09-22,2015,9,22,20:45:00,Terça-feira,Não
1119,2015-09-22,2015,9,22,22:21:00,Terça-feira,Não
1120,2015-09-23,2015,9,23,10:04:00,Quarta-feira,Não
1121,2015-09-23,2015,9,23,13:51:00,Quarta-feira,Não
1122,2015-09-23,2015,9,23,15:28:00,Quarta-feira,Não
1123,2015-09-23,2015,9,23,16:37:00,Quarta-feira,Não
1124,2015-09-23,2015,9,23,16:44:00,Quarta-feira,Não
1125,2015-09-23,2015,9,23,19:56:00,Quarta-feira,Não
1126,2015-09-24,2015,9,24,00:31:00,Quinta-feira,Não
1127,2015-09-24,2015,9,24,06:23:00,Quinta-feira,Não
1128,2015-09-24,2015,9,24,07:22:00,Quinta-feira,Não
1129,2015-09-24,2015,9,24,07:40:00,Quinta-feira,Não
1130,2015-09-24,2015,9,24,07:58:00,Quinta-feira,Não
1131,2015-09-24,2015,9,24,14:48:00,Quinta-feira,Não
1132,2015-09-24,2015,9,24,16:19:00,Quinta-feira,Não
1133,2015-09-25,2015,9,25,07:54:00,Sexta-feira,Não
1134,2015-09-25,2015,9,25,09:25:00,Sexta-feira,Não
1135,2015-09-25,2015,9,25,09:31:00,Sexta-feira,Não
1136,2015-09-25,2015,9,25,12:21:00,Sexta-feira,Não
1137,2015-09-25,2015,9,25,14:20:00,Sexta-feira,Não
1138,2015-09-25,2015,9,25,16:45:00,Sexta-feira,Não
1139,2015-09-25,2015,9,25,16:46:00,Sexta-feira,Não
1140,2015-09-25,2015,9,25,17:28:00,Sexta-feira,Não
1141,2015-09-25,2015,9,25,23:08:00,Sexta-feira,Não
1142,2015-09-26,2015,9,26,02:01:00,Sábado,Sim
1143,2015-09-26,2015,9,26,05:40:00,Sábado,Sim
1144,2015-09-26,2015,9,26,13:20:00,Sábado,Sim
1145,2015-09-26,2015,9,26,16:51:00,Sábado,Sim
1146,2015-09-26,2015,9,26,17:23:00,Sábado,Sim
1147,2015-09-26,2015,9,26,19:36:00,Sábado,Sim
1148,2015-09-26,2015,9,26,19:37:00,Sábado,Sim
1149,2015-09-26,2015,9,26,20:19:00,Sábado,Sim
1150,2015-09-26,2015,9,26,21:03:00,Sábado,Sim
1151,2015-09-27,2015,9,27,00:54:00,Domingo,Sim
1152,2015-09-27,2015,9,27,08:48:00,Domingo,Sim
1153,2015-09-27,2015,9,27,10:50:00,Domingo,Sim
1154,2015-09-27,2015,9,27,15:08:00,Domingo,Sim
1155,2015-09-27,2015,9,27,23:42:00,Domingo,Sim
1156,2015-09-28,2015,9,28,02:15:00,Segunda-feira,Não
1157,2015-09-28,2015,9,28,06:58:00,Segunda-feira,Não
1158,2015-09-28,2015,9,28,08:51:00,Segunda-feira,Não
1159,2015-09-28,2015,9,28,08:54:00,Segunda-feira,Não
1160,2015-09-28,2015,9,28,16:42:00,Segunda-feira,Não
1161,2015-09-28,2015,9,28,19:37:00,Segunda-feira,Não
1162,2015-09-28,2015,9,28,22:48:00,Segunda-feira,Não
1163,2015-09-29,2015,9,29,07:15:00,Terça-feira,Não
1164,2015-09-29,2015,9,29,08:18:00,Terça-feira,Não
1165,2015-09-29,2015,9,29,09:09:00,Terça-feira,Não
1166,2015-09-29,2015,9,29,13:37:00,Terça-feira,Não
1167,2015-09-29,2015,9,29,15:39:00,Terça-feira,Não
1168,2015-09-29,2015,9,29,15:43:00,Terça-feira,Não
1169,2015-09-29,2015,9,29,15:47:00,Terça-feira,Não
1170,2015-09-29,2015,9,29,16:03:00,Terça-feira,Não
1171,2015-09-29,2015,9,29,17:52:00,Terça-feira,Não
1172,2015-09-30,2015,9,30,08:33:00,Quarta-feira,Não
1173,2015-09-30,2015,9,30,09:51:00,Quarta-feira,Não
1174,2015-09-30,2015,9,30,14:38:00,Quarta-feira,Não
1175,2015-09-30,2015,9,30,14:39:00,Quarta-feira,Não
1176,2015-09-30,2015,9,30,19:50:00,Quarta-feira,Não
1177,2015-09-30,2015,9,30,20:57:00,Quarta-feira,Não
1178,2015-10-01,2015,10,1,09:30:00,Quinta-feira,Não
1179,2015-10-01,2015,10,1,15:41:00,Quinta-feira,Não
1180,2015-10-01,2015,10,1,18:36:00,Quinta-feira,Não
1181,2015-10-01,2015,10,1,22:14:00,Quinta-feira,Não
1182,2015-10-02,2015,10,2,01:34:00,Sexta-feira,Não
1183,2015-10-02,2015,10,2,07:04:00,Sexta-feira,Não
1184,2015-10-02,2015,10,2,07:12:00,Sexta-feira,Não
1185,2015-10-02,2015,10,2,08:48:00,Sexta-feira,Não
1186,2015-10-02,2015,10,2,08:53:00,Sexta-feira,Não
1187,2015-10-02,2015,10,2,12:10:00,Sexta-feira,Não
1188,2015-10-02,2015,10,2,13:30:00,Sexta-feira,Não
1189,2015-10-02,2015,10,2,13:32:00,Sexta-feira,Não
1190,2015-10-02,2015,10,2,15:17:00,Sexta-feira,Não
1191,2015-10-02,2015,10,2,16:24:00,Sexta-feira,Não
1192,2015-10-02,2015,10,2,16:32:00,Sexta-feira,Não
1193,2015-10-02,2015,10,2,16:33:00,Sexta-feira,Não
1194,2015-10-02,2015,10,2,16:53:00,Sexta-feira,Não
1195,2015-10-02,2015,10,2,17:58:00,Sexta-feira,Não
1196,2015-10-02,2015,10,2,19:31:00,Sexta-feira,Não
1197,2015-10-02,2015,10,2,21:42:00,Sexta-feira,Não
1198,2015-10-03,2015,10,3,07:19:00,Sábado,Sim
1199,2015-10-03,2015,10,3,08:56:00,Sábado,Sim
1200,2015-10-03,2015,10,3,11:32:00,Sábado,Sim
1201,2015-10-03,2015,10,3,12:13:00,Sábado,Sim
1202,2015-10-03,2015,10,3,13:12:00,Sábado,Sim
1203,2015-10-03,2015,10,3,21:45:00,Sábado,Sim
1204,2015-10-04,2015,10,4,02:03:00,Domingo,Sim
1205,2015-10-04,2015,10,4,13:24:00,Domingo,Sim
1206,2015-10-04,2015,10,4,19:49:00,Domingo,Sim
1207,2015-10-04,2015,10,4,21:17:00,Domingo,Sim
1208,2015-10-04,2015,10,4,22:27:00,Domingo,Sim
1209,2015-10-04,2015,10,4,22:40:00,Domingo,Sim
1210,2015-10-05,2015,10,5,09:09:00,Segunda-feira,Não
1211,2015-10-05,2015,10,5,18:56:00,Segunda-feira,Não
1212,2015-10-05,2015,10,5,20:16:00,Segunda-feira,Não
1213,2015-10-05,2015,10,5,20:39:00,Segunda-feira,Não
1214,2015-10-06,2015,10,6,08:24:00,Terça-feira,Não
1215,2015-10-06,2015,10,6,10:23:00,Terça-feira,Não
1216,2015-10-06,2015,10,6,11:36:00,Terça-feira,Não
1217,2015-10-06,2015,10,6,12:29:00,Terça-feira,Não
1218,2015-10-06,2015,10,6,15:57:00,Terça-feira,Não
1219,2015-10-06,2015,10,6,17:39:00,Terça-feira,Não
1220,2015-10-06,2015,10,6,19:33:00,Terça-feira,Não
1221,2015-10-06,2015,10,6,21:35:00,Terça-feira,Não
1222,2015-10-07,2015,10,7,08:51:00,Quarta-feira,Não
1223,2015-10-07,2015,10,7,12:10:00,Quarta-feira,Não
1224,2015-10-07,2015,10,7,13:28:00,Quarta-feira,Não
1225,2015-10-07,2015,10,7,17:26:00,Quarta-feira,Não
1226,2015-10-07,2015,10,7,19:37:00,Quarta-feira,Não
1227,2015-10-07,2015,10,7,20:21:00,Quarta-feira,Não
1228,2015-10-07,2015,10,7,21:06:00,Quarta-feira,Não
1229,2015-10-08,2015,10,8,07:56:00,Quinta-feira,Não
1230,2015-10-08,2015,10,8,08:14:00,Quinta-feira,Não
1231,2015-10-08,2015,10,8,13:32:00,Quinta-feira,Não
1232,2015-10-08,2015,10,8,14:11:00,Quinta-feira,Não
1233,2015-10-08,2015,10,8,14:29:00,Quinta-feira,Não
1234,2015-10-08,2015,10,8,16:39:00,Quinta-feira,Não
1235,2015-10-08,2015,10,8,16:52:00,Quinta-feira,Não
1236,2015-10-08,2015,10,8,19:35:00,Quinta-feira,Não
1237,2015-10-08,2015,10,8,19:54:00,Quinta-feira,Não
1238,2015-10-08,2015,10,8,20:10:00,Quinta-feira,Não
1239,2015-10-08,2015,10,8,20:32:00,Quinta-feira,Não
1240,2015-10-08,2015,10,8,20:39:00,Quinta-feira,Não
1241,2015-10-08,2015,10,8,20:43:00,Quinta-feira,Não
1242,2015-10-08,2015,10,8,23:55:00,Quinta-feira,Não
1243,2015-10-09,2015,10,9,09:03:00,Sexta-feira,Não
1244,2015-10-09,2015,10,9,12:16:00,Sexta-feira,Não
1245,2015-10-09,2015,10,9,12:23:00,Sexta-feira,Não
1246,2015-10-09,2015,10,9,13:41:00,Sexta-feira,Não
1247,2015-10-09,2015,10,9,14:16:00,Sexta-feira,Não
1248,2015-10-09,2015,10,9,16:59:00,Sexta-feira,Não
1249,2015-10-09,2015,10,9,17:33:00,Sexta-feira,Não
1250,2015-10-09,2015,10,9,19:15:00,Sexta-feira,Não
1251,2015-10-09,2015,10,9,21:24:00,Sexta-feira,Não
1252,2015-10-09,2015,10,9,22:56:00,Sexta-feira,Não
1253,2015-10-10,2015,10,10,03:28:00,Sábado,Sim
1254,2015-10-10,2015,10,10,08:54:00,Sábado,Sim
1255,2015-10-10,2015,10,10,08:57:00,Sábado,Sim
1256,2015-10-10,2015,10,10,11:38:00,Sábado,Sim
1257,2015-10-10,2015,10,10,14:00:00,Sábado,Sim
1258,2015-10-10,2015,10,10,14:04:00,Sábado,Sim
1259,2015-10-11,2015,10,11,03:09:00,Domingo,Sim
1260,2015-10-11,2015,10,11,05:39:00,Domingo,Sim
1261,2015-10-11,2015,10,11,06:54:00,Domingo,Sim
1262,2015-10-11,2015,10,11,22:41:00,Domingo,Sim
1263,2015-10-12,2015,10,12,03:59:00,Segunda-feira,Não
1264,2015-10-12,2015,10,12,08:05:00,Segunda-feira,Não
1265,2015-10-12,2015,10,12,10:12:00,Segunda-feira,Não
1266,2015-10-12,2015,10,12,13:26:00,Segunda-feira,Não
1267,2015-10-12,2015,10,12,14:56:00,Segunda-feira,Não
1268,2015-10-12,2015,10,12,19:25:00,Segunda-feira,Não
1269,2015-10-12,2015,10,12,19:46:00,Segunda-feira,Não
1270,2015-10-13,2015,10,13,07:08:00,Terça-feira,Não
1271,2015-10-13,2015,10,13,07:12:00,Terça-feira,Não
1272,2015-10-13,2015,10,13,07:46:00,Terça-feira,Não
1273,2015-10-13,2015,10,13,08:24:00,Terça-feira,Não
1274,2015-10-13,2015,10,13,08:36:00,Terça-feira,Não
1275,2015-10-13,2015,10,13,09:26:00,Terça-feira,Não
1276,2015-10-13,2015,10,13,12:34:00,Terça-feira,Não
1277,2015-10-13,2015,10,13,14:11:00,Terça-feira,Não
1278,2015-10-13,2015,10,13,14:47:00,Terça-feira,Não
1279,2015-10-13,2015,10,13,17:45:00,Terça-feira,Não
1280,2015-10-13,2015,10,13,18:04:00,Terça-feira,Não
1281,2015-10-13,2015,10,13,22:18:00,Terça-feira,Não
1282,2015-10-14,2015,10,14,07:57:00,Quarta-feira,Não
1283,2015-10-14,2015,10,14,08:15:00,Quarta-feira,Não
1284,2015-10-14,2015,10,14,08:20:00,Quarta-feira,Não
1285,2015-10-14,2015,10,14,11:35:00,Quarta-feira,Não
1286,2015-10-14,2015,10,14,14:51:00,Quarta-feira,Não
1287,2015-10-14,2015,10,14,17:35:00,Quarta-feira,Não
1288,2015-10-14,2015,10,14,20:28:00,Quarta-feira,Não
1289,2015-10-15,2015,10,15,00:07:00,Quinta-feira,Não
1290,2015-10-15,2015,10,15,02:40:00,Quinta-feira,Não
1291,2015-10-15,2015,10,15,10:03:00,Quinta-feira,Não
1292,2015-10-15,2015,10,15,12:43:00,Quinta-feira,Não
1293,2015-10-15,2015,10,15,20:09:00,Quinta-feira,Não
1294,2015-10-15,2015,10,15,22:13:00,Quinta-feira,Não
1295,2015-10-16,2015,10,16,10:15:00,Sexta-feira,Não
1296,2015-10-16,2015,10,16,11:24:00,Sexta-feira,Não
1297,2015-10-16,2015,10,16,15:11:00,Sexta-feira,Não
1298,2015-10-16,2015,10,16,15:24:00,Sexta-feira,Não
1299,2015-10-16,2015,10,16,16:00:00,Sexta-feira,Não
1300,2015-10-16,2015,10,16,17:00:00,Sexta-feira,Não
1301,2015-10-16,2015,10,16,17:05:00,Sexta-feira,Não
1302,2015-10-16,2015,10,16,18:27:00,Sexta-feira,Não
1303,2015-10-16,2015,10,16,18:45:00,Sexta-feira,Não
1304,2015-10-16,2015,10,16,18:48:00,Sexta-feira,Não
1305,2015-10-16,2015,10,16,19:48:00,Sexta-feira,Não
1306,2015-10-16,2015,10,16,22:39:00,Sexta-feira,Não
1307,2015-10-17,2015,10,17,01:23:00,Sábado,Sim
1308,2015-10-17,2015,10,17,15:21:00,Sábado,Sim
1309,2015-10-17,2015,10,17,17:29:00,Sábado,Sim
1310,2015-10-17,2015,10,17,20:29:00,Sábado,Sim
1311,2015-10-18,2015,10,18,00:59:00,Domingo,Sim
1312,2015-10-18,2015,10,18,01:08:00,Domingo,Sim
1313,2015-10-18,2015,10,18,07:00:00,Domingo,Sim
1314,2015-10-18,2015,10,18,07:38:00,Domingo,Sim
1315,2015-10-18,2015,10,18,10:09:00,Domingo,Sim
1316,2015-10-18,2015,10,18,11:28:00,Domingo,Sim
1317,2015-10-18,2015,10,18,11:46:00,Domingo,Sim
1318,2015-10-18,2015,10,18,15:03:00,Domingo,Sim
1319,2015-10-18,2015,10,18,16:10:00,Domingo,Sim
1320,2015-10-18,2015,10,18,21:18:00,Domingo,Sim
1321,2015-10-18,2015,10,18,23:53:00,Domingo,Sim
1322,2015-10-19,2015,10,19,08:28:00,Segunda-feira,Não
1323,2015-10-19,2015,10,19,22:42:00,Segunda-feira,Não
1324,2015-10-20,2015,10,20,00:14:00,Terça-feira,Não
1325,2015-10-20,2015,10,20,11:25:00,Terça-feira,Não
1326,2015-10-20,2015,10,20,12:02:00,Terça-feira,Não
1327,2015-10-20,2015,10,20,13:16:00,Terça-feira,Não
1328,2015-10-20,2015,10,20,14:56:00,Terça-feira,Não
1329,2015-10-21,2015,10,21,08:24:00,Quarta-feira,Não
1330,2015-10-21,2015,10,21,12:49:00,Quarta-feira,Não
1331,2015-10-21,2015,10,21,19:07:00,Quarta-feira,Não
1332,2015-10-22,2015,10,22,08:07:00,Quinta-feira,Não
1333,2015-10-22,2015,10,22,08:14:00,Quinta-feira,Não
1334,2015-10-22,2015,10,22,08:28:00,Quinta-feira,Não
1335,2015-10-22,2015,10,22,11:11:00,Quinta-feira,Não
1336,2015-10-22,2015,10,22,11:44:00,Quinta-feira,Não
1337,2015-10-22,2015,10,22,12:30:00,Quinta-feira,Não
1338,2015-10-22,2015,10,22,15:36:00,Quinta-feira,Não
1339,2015-10-22,2015,10,22,19:33:00,Quinta-feira,Não
1340,2015-10-22,2015,10,22,21:02:00,Quinta-feira,Não
1341,2015-10-23,2015,10,23,06:59:00,Sexta-feira,Não
1342,2015-10-23,2015,10,23,07:28:00,Sexta-feira,Não
1343,2015-10-23,2015,10,23,09:38:00,Sexta-feira,Não
1344,2015-10-23,2015,10,23,09:40:00,Sexta-feira,Não
1345,2015-10-23,2015,10,23,09:55:00,Sexta-feira,Não
1346,2015-10-23,2015,10,23,10:43:00,Sexta-feira,Não
1347,2015-10-23,2015,10,23,13:46:00,Sexta-feira,Não
1348,2015-10-23,2015,10,23,15:52:00,Sexta-feira,Não
1349,2015-10-23,2015,10,23,16:40:00,Sexta-feira,Não
1350,2015-10-23,2015,10,23,16:47:00,Sexta-feira,Não
